,code,concatsize,organic?,concatprod,RRP?,brand,j,price,,,#VALUE!,case size,unit size,unit,VAT code
1,858242,1x50ml,,Rosa Mosqueta Oil - lge   ,20.49,Rio Amazon,,11.35,V,2.27,5021859050225,1,50,ml,2
1,858245,1x50ml,,Day & Night Cream - Rosa Mosqueta   ,14.99,Rio Amazon,,8.35,V,1.67,5021859002002,1,50,ml,2
1,858270,1x100ml,,Cream Cleanser - Rosa Mosqueta   ,8.95,Rio Amazon,,4.95,V,0.99,5021859001043,1,100,ml,2
1,858272,1x30ml,,Face & D_colletage Serum - Rosa Mosqueta   ,12.95,Rio Amazon,,7.20,V,1.44,5021859001050,1,30,ml,2
1,858275,1x15ml,,Eye Contour Cream - Rosa Mosqueta   ,9.95,Rio Amazon,,5.55,V,1.11,5021859001074,1,15,ml,2
1,858277,1x100ml,,Skin Brightening Exfoliator - Rosa Mosqueta   ,8.95,Rio Amazon,,4.95,V,0.99,5021859001067,1,100,ml,2
1,858280,1x200g,,Body Butter - Rosa Mosqueta   ,13.95,Rio Amazon,,7.75,V,1.55,5021859001227,1,200,g,2
1,858282,1x50ml,,Hand Cream - Rosa Mosqueta   ,6.95,Rio Amazon,,3.85,V,0.77,5021859001241,1,50,ml,2
1,858285,1x30ml,,Intensive Night Treatment - Rosa Mosqueta   ,7.95,Rio Amazon,,4.40,V,0.88,5021859001234,1,30,ml,2
1,858405,6x75ml,organic,"Rose & Geranium Hand Cream (was ""Care & Protect"")   ",5.95,Skin Blossom,,19.05,V,3.81,5060169840003,6,75,ml,2
1,858407,6x300ml,organic,"Orange & Palmarosa Shower Gel (was ""Cleanse & Nourish Body Wash"")   ",6.95,Skin Blossom,,22.25,V,4.45,5060169840010,6,300,ml,2
1,858410,6x300ml,organic,"Orange & Palmarosa Body Lotion (was ""Moisturising"")   ",7.95,Skin Blossom,,25.45,V,5.09,5060169840027,6,300,ml,2
1,858412,6x150ml,organic,"Facial Cleansing Milk (was ""Gentle"")   ",6.95,Skin Blossom,,22.25,V,4.45,5060169840034,6,150,ml,2
1,858415,6x50ml,organic,"Nourishing Face Cream (was ""Moisturiser"")   ",7.95,Skin Blossom,,25.45,V,5.09,50340101,6,50,ml,2
1,858420,6x300ml,organic,"HyrdraVitality Shampoo (was ""Complete Care""   ",6.95,Skin Blossom,,22.25,V,4.45,5060169840058,6,300,ml,2
1,858422,6x300ml,organic,"HydraVitality Conditioner (was ""Complete Care"")   ",7.95,Skin Blossom,,25.45,V,5.09,5060169840065,6,300,ml,2
1,858425,6x150ml,organic,"Facial Cleansing Gel (was ""Gentle Face Wash"")   ",6.95,Skin Blossom,,22.25,V,4.45,5060169840072,6,150,ml,2
1,858427,6x15ml,organic,Reviving Eye Cream   ,5.95,Skin Blossom,,19.05,V,3.81,96044261,6,15,ml,2
1,858430,6x50ml,organic,"Age Resist Face Cream (was ""Moisturiser"")   ",7.95,Skin Blossom,,25.45,V,5.09,96044254,6,50,ml,2
1,858435,6x150ml,organic,Facial Toner   ,5.95,Skin Blossom,,19.05,V,3.81,5060169840119,6,150,ml,2
1,858440,6x300ml,organic,"Aromatic Bath Soak (was ""Therapeutic)   ",7.95,Skin Blossom,,25.45,V,5.09,5060169840126,6,300,ml,2
1,858551,1x50g,,Bee Balm   ,5.85,Tui/Songbird,,3.40,V,0.68,,1,50,g,2
1,858552,1x100g,,Bee Balm   ,8.75,Tui/Songbird,,5.10,V,1.02,,1,100,g,2
1,858553,1x550g,,Bee Balm   ,27.29,Tui/Songbird,,15.90,V,3.18,,1,550,g,2
1,858557,1x50g,,Cooling & Soothing Balm   ,8.75,Tui/Songbird,,5.10,V,1.02,,1,50,g,2
1,858560,1p,,Balms & Waxes point of sale information - foc   ,,Tui/Songbird,,,,0,,,1,p,0
1,858565,1x100g,,Lavender Massage Wax   ,8.75,Tui/Songbird,,5.10,V,1.02,96133811,1,100,g,2
1,858567,1x100g,,Sports Massage Wax   ,8.75,Tui/Songbird,,5.10,V,1.02,,1,100,g,2
1,858570,1x100g,,Unscented Massage Wax   ,8.75,Tui/Songbird,,5.10,V,1.02,,1,100,g,2
1,858575,1x100g,,Womans Blend Massage Wax   ,8.75,Tui/Songbird,,5.10,V,1.02,96133798,1,100,g,2
1,858602,6x250ml,organic,Nordic Birch Shampoo Dry Hair   ,5.35,Urtekram,,18.70,V,3.74,5765228837078,6,250,ml,2
1,858605,6x250ml,organic,Nordic Birch Shampoo Normal Hair   ,5.35,Urtekram,,18.70,V,3.74,5765228837061,6,250,ml,2
1,858610,6x250ml,organic,Nordic Birch Conditioner   ,5.65,Urtekram,,19.75,V,3.95,5765228837207,6,250,ml,2
1,858615,6x500ml,organic,Nordic Birch Shower Gel   ,7.35,Urtekram,,25.70,V,5.14,5765228837528,6,500,ml,2
1,858617,6x50ml,organic,Nordic Birch Cream Deodorant   ,4.89,Urtekram,,17.10,V,3.42,5765228837634,6,50,ml,2
1,858620,6x75ml,organic,Nordic Birch Hand Cream   ,4.35,Urtekram,,15.20,V,3.04,5765228837863,6,75,ml,2
1,858657,6x50ml,organic,Crystal Deodorant - No Perfume - roll-on   ,4.88,Urtekram,,17.10,V,3.42,5765228837641,6,50,ml,2
1,858660,6x50ml,organic,Crystal Deodorant - Aloe Vera - roll-on   ,4.89,Urtekram,,17.10,V,3.42,5765228837627,6,50,ml,2
1,858661,6x50ml,organic,Crystal Deodorant - Lime - roll-on   ,4.89,Urtekram,,17.10,V,3.42,5765228837658,6,50,ml,2
1,858662,6x50ml,organic,Crystal Deodorant - Eucalyptus - roll-on   ,4.89,Urtekram,,17.10,V,3.42,5765228837665,6,50,ml,2
1,858665,6x50ml,organic,Crystal Deodorant - Rose - roll-on   ,4.89,Urtekram,,17.10,V,3.42,5765228837610,6,50,ml,2
1,858705,6x250ml,organic,Conditioner - Aloe Vera - regenerating   ,5.65,Urtekram,,19.75,V,3.95,5765228837191,6,250,ml,2
1,858710,6x250ml,organic,Conditioner - Camomile - blond hair   ,5.65,Urtekram,,19.75,V,3.95,5765228837238,6,250,ml,2
1,858712,6x250ml,organic,Conditioner - Coconut - normal hair   ,5.65,Urtekram,,19.75,V,3.95,,6,250,ml,2
1,858715,6x250ml,organic,Conditioner - Rose - pure indulgement   ,5.63,Urtekram,,19.75,V,3.95,5765228837184,6,250,ml,2
1,858717,6x250ml,organic,Spray Conditioner - Childrens    ,4.79,Urtekram,,16.75,V,3.35,5765228838976,6,250,ml,2
1,858718,6x250ml,organic,Spray Conditioner - Rose    ,4.79,Urtekram,,16.75,V,3.35,5765228838983,6,250,ml,2
1,858720,6x250ml,organic,Shampoo - Aloe Vera - dry hair   ,5.35,Urtekram,,18.75,V,3.75,5765228837047,6,250,ml,2
1,858725,6x250ml,organic,Shampoo - Aloe Vera - normal hair   ,5.35,Urtekram,,18.75,V,3.75,5765228837030,6,250,ml,2
1,858735,6x250ml,organic,Shampoo - Camomile - blond hair   ,5.35,Urtekram,,18.75,V,3.75,5765228837122,6,250,ml,2
1,858737,6x250ml,organic,Shampoo - Coconut - normal hair   ,5.35,Urtekram,,18.75,V,3.75,,6,250,ml,2
1,858740,6x250ml,organic,Shampoo - Childrens - gentle care   ,5.35,Urtekram,,18.75,V,3.75,5765228837139,6,250,ml,2
1,858743,6x250ml,organic,Shampoo - Lavender - normal hair   ,5.35,Urtekram,,18.75,V,3.75,5765228837115,6,250,ml,2
1,858745,6x250ml,organic,Shampoo - Nettle - dandruff   ,5.35,Urtekram,,18.75,V,3.75,5765228837177,6,250,ml,2
1,858750,6x250ml,organic,Shampoo - Rasul - greasy hair   ,5.35,Urtekram,,18.75,V,3.75,5765228837160,6,250,ml,2
1,858752,6x250ml,organic,Shampoo - Rose - dry hair   ,5.35,Urtekram,,18.75,V,3.75,5765228837016,6,250,ml,2
1,858755,6x250ml,organic,Shampoo - Rose - normal hair   ,5.35,Urtekram,,18.75,V,3.75,5765228837009,6,250,ml,2
1,858760,6x250ml,organic,Shampoo - Rosemary - fine hair   ,5.35,Urtekram,,18.75,V,3.75,5765228837153,6,250,ml,2
1,858799,6x250ml,organic,Spray Conditioner - Aloe Vera    ,4.79,Urtekram,,16.75,V,3.35,5765228838990,6,250,ml,2
1,858853,6x250ml,organic,Conditioner - Lavender - normal hair   ,5.65,Urtekram,,19.75,V,3.95,5765228837221,6,250,ml,2
1,858855,6x250ml,organic,Conditioner - No Perfume - normal hair   ,5.63,Urtekram,,19.75,V,3.95,5765228837214,6,250,ml,2
1,858860,6x250ml,organic,Shampoo - No Perfume - normal hair   ,5.36,Urtekram,,18.75,V,3.75,5765228837085,6,250,ml,2
1,858863,6x500ml,organic,Shower Gel - Aloe Vera   ,7.35,Urtekram,,25.70,V,5.14,5765228837511,6,500,ml,2
1,858864,6x245ml,organic,Shower Gel - Coconut   ,4.79,Urtekram,,16.75,V,3.35,,6,245,ml,2
1,858865,6x500ml,organic,Shower Gel - No Perfume   ,7.35,Urtekram,,25.70,V,5.14,5765228837535,6,500,ml,2
1,858867,6x500ml,organic,Shower Gel - Rose   ,7.35,Urtekram,,25.70,V,5.14,5765228837504,6,500,ml,2
1,858870,6x380ml,organic,Liquid Hand Soap - No Perfume   ,6.95,Urtekram,,24.30,V,4.86,5765228837597,6,380,ml,2
1,858872,6x380ml,organic,Liquid Hand Soap - Rose   ,6.95,Urtekram,,24.30,V,4.86,5765228837559,6,380,ml,2
1,858875,12x100g,organic,Soap Bar - no perfume   ,1.89,Urtekram,,13.20,V,2.64,5765228838655,12,100,g,2
1,858880,1x150g,organic,Banana Powder   ,4.00,Supernutrients,,2.75,,0,5060366630094,1,150,g,0
1,858882,1x125g,organic,Barleygrass Powder   ,5.00,Supernutrients,,3.50,,0,5060366630131,1,125,g,0
1,858885,1x125g,,Bee Pollen   ,7.00,Supernutrients,,4.00,V,0.8,5060366630087,1,125,g,2
1,858890,1x125g,organic,Psyllium Husks   ,4.00,Supernutrients,,2.75,,0,5060366630070,1,125,g,0
1,858892,1x125g,organic,Spirulina Powder (now no VAT)   ,7.00,Supernutrients,,4.80,,0,5060366630148,1,125,g,0
1,858897,1x125g,organic,Wheatgrass Powder   ,5.00,Supernutrients,,3.50,,0,5060366630124,1,125,g,0
1,858905,1x200tabs,organic,Chlorella Tablets   ,15.89,Synergy,,9.40,V,1.88,9318690001520,1,200,tabs,2
1,858910,1x500tabs,organic,Chlorella Tablets   ,33.54,Synergy,,19.90,V,3.98,9318690001537,1,500,tabs,2
1,858915,1x100g,organic,Chlorella Powder   ,11.15,Synergy,,6.60,V,1.32,9318690001612,1,100,g,2
1,858920,1x200g,organic,Chlorella Powder   ,19.59,Synergy,,11.60,V,2.32,9318690001629,1,200,g,2
1,858925,1x500g,organic,Chlorella Powder   ,42.91,Synergy,,25.45,V,5.09,9318690001636,1,500,g,2
1,858940,1x100tabs,organic,Spirulina Tablets   ,8.32,Synergy,,4.95,V,0.99,9318690000516,1,100,tabs,2
1,858945,1x200tabs,organic,Spirulina Tablets   ,14.92,Synergy,,8.85,V,1.77,9318690000523,1,200,tabs,2
1,858950,1x500tabs,organic,Spirulina Tablets   ,31.69,Synergy,,18.80,V,3.76,9318690000530,1,500,tabs,2
1,858955,1x100g,organic,Spirulina Powder   ,10.30,Synergy,,6.10,V,1.22,9318690000615,1,100,g,2
1,858960,1x200g,organic,Spirulina Powder   ,18.66,Synergy,,11.05,V,2.21,9318690000622,1,200,g,2
1,858965,1x500g,organic,Spirulina Powder   ,41.06,Synergy,,24.35,V,4.87,9318690000639,1,500,g,2
1,858980,1x200g,organic,Barley Grass Powder   ,16.77,Synergy,,9.95,V,1.99,9318690002626,1,200,g,2
1,858985,1x200g,organic,Wheat Grass Powder   ,16.77,Synergy,,9.95,V,1.99,9318690003623,1,200,g,2
1,858990,1x200g,organic,Powder - Super Greens   ,18.68,Synergy,,11.05,V,2.21,9318690004620,1,200,g,2
1,858992,1x100tabs,organic,Tablets - Super Greens    ,8.32,Synergy,,4.95,V,0.99,9318690004514,1,100,tabs,2
1,858995,1x200tabs,organic,Tablets - Super Greens    ,14.91,Synergy,,8.85,V,1.77,9318690004521,1,200,tabs,2
1,858997,1x500tabs,organic,Tablets - Super Greens    ,31.72,Synergy,,18.80,V,3.76,9318690004538,1,500,tabs,2
1,859020,6x2kg,,Optimum Blend Bath Salt   ,11.59,The Salt Seller,,38.80,V,7.76,5060183990357,6,2,kg,2
1,859022,6x2kg,,Lavender Spangled Bath Salt   ,11.59,The Salt Seller,,38.80,V,7.76,5060183990340,6,2,kg,2
1,859023,6x2kg,,Rosebud Spangled Bath Salt   ,11.59,The Salt Seller,,38.80,V,7.76,5060183990333,6,2,kg,2
1,859025,6x2kg,,Original Pink Bath Salt   ,10.59,The Salt Seller,,35.45,V,7.09,5060183990326,6,2,kg,2
1,859055,6x240ml,,Hemp Shampoo    ,5.99,Yaoh ,,20.05,V,4.01,5060045570017,6,240,ml,2
1,859057,6x240ml,,Hemp Conditioner   ,5.99,Yaoh ,,20.05,V,4.01,5060045570024,6,240,ml,2
1,859060,6x240ml,,Hemp Shower Gel   ,5.99,Yaoh ,,20.05,V,4.01,5060045570031,6,240,ml,2
1,859062,6x240ml,,Hemp Bubblebath   ,5.99,Yaoh ,,20.05,V,4.01,,6,240,ml,2
1,859064,6x240ml,,Hemp Body Lotion   ,7.99,Yaoh ,,26.75,V,5.35,5060045570086,6,240,ml,2
1,859065,6x56g,,Hemp Moisturiser - Original   ,5.99,Yaoh ,,20.05,V,4.01,50512317,6,56,g,2
1,859066,6x56g,,Hemp Moisturiser - Coco Bean   ,5.99,Yaoh ,,20.05,V,4.01,50028603,6,56,g,2
1,859067,6x56g,,Hemp Healing Salve   ,5.99,Yaoh ,,20.05,V,4.01,50512324,6,56,g,2
1,859068,6x56g,,Hemp Moisturiser - Papaya   ,5.99,Yaoh ,,20.05,V,4.01,50028597,6,56,g,2
1,859070,6x240ml,,Hemp Sunblock 15   ,9.99,Yaoh ,,33.40,V,6.68,5060045570055,6,240,ml,2
1,859072,6x240ml,,Hemp Sunblock 30   ,9.99,Yaoh ,,33.40,V,6.68,5060045570062,6,240,ml,2
1,859074,6x240ml,,Hemp Sun Cream   ,9.99,Yaoh ,,33.40,V,6.68,5060045570109,6,240,ml,2
1,859075,6x240ml,,Hemp Aftersun Lotion   ,7.99,Yaoh ,,26.75,V,5.35,5060045570079,6,240,ml,2
1,859076,36x4g,,Hemp Lip Balm - Blueberry   ,2.75,Yaoh ,,55.05,V,11.01,50028580,36,4,g,2
1,859077,36x4g,,Hemp Lip Balm - Coconut   ,2.75,Yaoh ,,55.05,V,11.01,50512331,36,4,g,2
1,859080,36x4g,,Hemp Lip Balm - Mango   ,2.75,Yaoh ,,55.05,V,11.01,50512348,36,4,g,2
1,859082,36x4g,,Hemp Lip Balm - Spearmint   ,2.75,Yaoh ,,55.05,V,11.01,50512355,36,4,g,2
1,859083,36x4g,,Hemp Lip Balm - Strawberry & Cream   ,2.75,Yaoh ,,55.05,V,11.01,50028573,36,4,g,2
1,859085,36x4g,,Lip Balm Mix (of the five flavours)   ,2.75,Yaoh ,,55.05,V,11.01,,36,4,g,2
1,859105,6x75ml,organic,Hand Cream - Aloe Vera   ,4.35,Urtekram,,15.20,V,3.04,5765228837689,6,75,ml,2
1,859107,6x75ml,organic,Hand Cream - No Perfume   ,4.35,Urtekram,,15.20,V,3.04,5765228837696,6,75,ml,2
1,859110,6x75ml,organic,Hand Cream - Rose   ,4.35,Urtekram,,15.20,V,3.04,5765228837672,6,75,ml,2
1,859115,6x75ml,organic,Foot Cream - Aloe Vera   ,4.35,Urtekram,,15.20,V,3.04,5765228838969,6,75,ml,2
1,859125,6x245ml,organic,Body Lotion - Coconut   ,6.69,Urtekram,,23.40,V,4.68,,6,245,ml,2
1,859150,1x100ml,organic,Pure Virgin Coconut Oil Moisturiser (single jar)   ,7.99,Tiana,,5.35,,0,5060043610739,1,100,ml,0
1,859152,1x100ml,organic,Argan Coconut Hair Treatment (single jar)   ,12.99,Tiana,,7.25,V,1.45,5060043610753,1,100,ml,2
1,859155,1x100ml,organic,Rose Coconut Moisturiser (single jar)   ,17.99,Tiana,,10.05,V,2.01,5060043610746,1,100,ml,2
1,859175,6x95g,,Aloe Vera & Wheatgerm Soap   ,1.99,Suma,,7.40,V,1.48,5017601039136,6,95,g,2
1,859177,6x95g,,Coconut Milk & Ylang Ylang Soap   ,1.99,Suma,,7.40,V,1.48,5017601039297,6,95,g,2
1,859180,6x95g,,Grapefruit & Mandarin Soap   ,1.99,Suma,,7.40,V,1.48,5017601039259,6,95,g,2
1,859182,6x95g,,Patchouli & Hemp Soap   ,1.99,Suma,,7.40,V,1.48,5017601039358,6,95,g,2
1,859185,6x95g,,Peppermint & Pine Soap   ,1.99,Suma,,7.40,V,1.48,5017601039235,6,95,g,2
1,859187,6x95g,,Rose & Geranium Soap   ,1.99,Suma,,7.40,V,1.48,5017601039334,6,95,g,2
1,859205,6x75ml,,Almond Soothing Cleansing Lotion - Vegan   ,9.95,Weleda,,34.80,V,6.96,4001638080316,6,75,ml,2
1,859210,6x30ml,organic,Almond Soothing Facial Cream   ,14.95,Weleda,,52.30,V,10.46,4001638086004,6,30,ml,2
1,859215,6x30ml,,Almond Soothing Facial Lotion   ,14.95,Weleda,,52.30,V,10.46,4001638086882,6,30,ml,2
1,859220,1x50ml,organic,Almond Soothing Facial Oil (single) - Vegan   ,16.95,Weleda,,9.85,V,1.97,4001638080309,1,50,ml,2
1,859230,6x30ml,,Wild Rose Smoothing Day Cream   ,19.95,Weleda,,69.80,V,13.96,4001638089654,6,30,ml,2
1,859235,6x30ml,,Wild Rose Smoothing Night Cream   ,19.95,Weleda,,69.80,V,13.96,4001638086011,6,30,ml,2
1,859240,1x10ml,,Wild Rose Smoothing Eye Cream (single)   ,19.95,Weleda,,11.65,V,2.33,4001638080088,1,10,ml,2
1,859242,1x100ml,,Wild Rose Body Oil (single)   ,19.95,Weleda,,11.65,V,2.33,4001638099394,1,100,ml,2
1,859243,6x100ml,,Wild Rose Deodorant Spray   ,12.95,Weleda,,45.30,V,9.06,4001638088084,6,100,ml,2
1,859244,1x200ml,,Wild Rose Body Lotion (single)   ,19.95,Weleda,,11.65,V,2.33,4001638088572,1,200,ml,2
1,859245,1x100ml,,Refining Toner (single)   ,9.95,Weleda,,5.80,V,1.16,4001638095709,1,100,ml,2
1,859247,1x200ml,,Citrus Body Lotion (single) - normal skin   ,13.95,Weleda,,8.15,V,1.63,4001638088565,1,200,ml,2
1,859248,1x200ml,,Sea Buckthorn Body Lotion (single) - dry skin   ,15.95,Weleda,,9.30,V,1.86,4001638088589,1,200,ml,2
1,859250,1x100ml,,Gentle Cleansing Milk (single)   ,9.95,Weleda,,5.80,V,1.16,4001638095730,1,100,ml,2
1,859255,1x100ml,,One Step Cleanser & Toner (single)   ,13.95,Weleda,,8.15,V,1.63,4001638095723,1,100,ml,2
1,859260,1x200ml,,Lavender Relaxing Bath Milk (single)   ,12.95,Weleda,,7.55,V,1.51,4001638099370,1,200,ml,2
1,859263,6x150ml,,Birch Body Scrub   ,9.95,Weleda,,34.80,V,6.96,4001638088312,6,150,ml,2
1,859265,6x200ml,,Citrus Creamy Body Wash   ,7.95,Weleda,,27.85,V,5.57,4001638088275,6,200,ml,2
1,859270,6x200ml,,Lavender Creamy Body Wash   ,7.95,Weleda,,27.85,V,5.57,4001638088435,6,200,ml,2
1,859275,6x200ml,,Sea Buckthorn Creamy Body Wash   ,7.95,Weleda,,27.85,V,5.57,4001638088282,6,200,ml,2
1,859280,6x200ml,,Wild Rose Creamy Body Wash   ,7.95,Weleda,,27.85,V,5.57,4001638088268,6,200,ml,2
1,859285,6x50ml,,Sea Buckthorn Hand Cream   ,9.95,Weleda,,34.80,V,6.96,4001638097499,6,50,ml,2
1,859290,6x75ml,,Skin Food - large   ,9.95,Weleda,,34.80,V,6.96,4001638098595,6,75,ml,2
1,859295,6x30ml,,Skin Food - small    ,6.95,Weleda,,24.30,V,4.86,4001638098649,6,30,ml,2
1,859305,6x100ml,,Citrus Deodorant - Spray - Vegan    ,8.95,Weleda,,31.30,V,6.26,,6,100,ml,2
1,859310,6x100ml,,Sage Deodorant - Spray - Vegan   ,8.95,Weleda,,31.30,V,6.26,4001638099271,6,100,ml,2
1,859315,6x50ml,,Calendula Face Cream   ,8.95,Weleda,,31.30,V,6.26,4001638096614,6,50,ml,2
1,859320,6x200ml,,Calendula Cream Bath   ,8.95,Weleda,,31.30,V,6.26,4001638096591,6,200,ml,2
1,859325,6x200ml,,Calendula Lotion   ,8.93,Weleda,,31.30,V,6.26,4001638096539,6,200,ml,2
1,859330,6x75ml,,Calendula Nappy Change Cream   ,6.95,Weleda,,24.30,V,4.86,4001638098311,6,75,ml,2
1,859335,6x200ml,,Calendula Oil - Vegan   ,9.50,Weleda,,33.25,V,6.65,4001638096560,6,200,ml,2
1,859340,6x200ml,,Calendula Shampoo & Bodywash - Vegan   ,7.50,Weleda,,26.25,V,5.25,4001638096515,6,200,ml,2
1,859345,6x30ml,,Calendula Weather Protection Cream   ,8.95,Weleda,,31.30,V,6.26,4001638096638,6,30,ml,2
1,859405,6x75ml,,Shaving Cream   ,9.95,Weleda,,34.80,V,6.96,4001638098809,6,75,ml,2
1,859410,1x100ml,,After Shave Balm (single)   ,14.95,Weleda,,8.70,V,1.74,4001638095747,1,100,ml,2
1,859470,1x30ml,,Pomegranate Firming Face Serum - penetrating - (single)   ,34.95,Weleda,,20.40,V,4.08,,1,30,ml,2
1,859472,1x10ml,,Pomegranate Firming Eye Cream - fragrance-free (single)   ,24.95,Weleda,,14.55,V,2.91,4001638097253,1,10,ml,2
1,859475,1x30ml,,Pomegranate Firming Day Cream - renew & protect (single)   ,24.95,Weleda,,14.55,V,2.91,4001638090889,1,30,ml,2
1,859477,1x30ml,,Pomegranate Firming Night Cream - renew & restore (single)   ,24.95,Weleda,,14.55,V,2.91,4001638091015,1,30,ml,2
1,859480,6x50ml,,Pomegranate Regenerating Hand Cream    ,11.95,Weleda,,41.80,V,8.36,4001638088459,6,50,ml,2
1,859485,1x100ml,,Pomegranate Regenerating Body Oil (single)   ,21.95,Weleda,,12.80,V,2.56,4001638088473,1,100,ml,2
1,859487,1x200ml,,Pomegranate Regenerating Body Lotion (single)   ,21.95,Weleda,,12.80,V,2.56,4001638088596,1,200,ml,2
1,859495,6x500ml,,Sanitising Hand Wash Fragrance Free   ,3.79,Bio-D,,12.80,V,2.56,5034938500016,6,500,ml,2
1,859496,6x500ml,,Sanitising Hand Wash Geranium   ,3.99,Bio-D,,13.60,V,2.72,5034938100377,6,500,ml,2
1,859497,6x500ml,,Sanitising Hand Wash Lime & Aloe Vera   ,3.99,Bio-D,,13.60,V,2.72,5034938500023,6,500,ml,2
1,859505,16x95g,,Hemp Oil Soap   ,1.45,Bio-D,,12.85,V,2.57,,16,95,g,2
1,859510,16x95g,,Hemp Bran Soap   ,1.45,Bio-D,,12.85,V,2.57,,16,95,g,2
1,861480,12x100ml,,Aloe Tea Tree - Fennel - Fluoride Free   ,2.85,Kingfisher,,21.40,V,4.28,5016912212894,12,100,ml,2
1,861486,12x100ml,,Aloe Tea Tree - Mint - Fluoride Free   ,2.85,Kingfisher,,21.40,V,4.28,5016912212900,12,100,ml,2
1,861487,12x75ml,,Childrens Strawberry Toothpaste - Fluoride Free   ,2.45,Kingfisher,,18.25,V,3.65,5016912401090,12,75,ml,2
1,861490,12x100ml,,Fluoride Free Baking Soda Mint   ,2.85,Kingfisher,,21.40,V,4.28,5016912212917,12,100,ml,2
1,861506,12x100ml,,Mint with fluoride   ,2.85,Kingfisher,,21.40,V,4.28,5016912054531,12,100,ml,2
1,861517,12x100ml,,Fennel with fluoride     ,2.85,Kingfisher,,21.40,V,4.28,5016912061140,12,100,ml,2
1,861528,12x100ml,,Fluoride Free Fennel   ,2.85,Kingfisher,,21.40,V,4.28,5016912212870,12,100,ml,2
1,861529,12x100ml,,Fluoride Free Mint   ,2.85,Kingfisher,,21.40,V,4.28,5016912051158,12,100,ml,2
1,861550,6x50g,,Banana Toothpaste   ,3.99,Jack NJill,,14.95,V,2.99,9312657008010,6,50,g,2
1,861555,6x50g,,Blackcurrant Toothpaste   ,3.99,Jack NJill,,14.95,V,2.99,9312657011010,6,50,g,2
1,861560,6x50g,,Blueberry Toothpaste   ,3.99,Jack NJill,,14.95,V,2.99,9312657010013,6,50,g,2
1,861565,6x50g,,Raspberry Toothpaste   ,3.99,Jack NJill,,14.95,V,2.99,9312657007013,6,50,g,2
1,861570,6x50g,,Strawberry Toothpaste   ,3.99,Jack NJill,,14.95,V,2.99,9312657009017,6,50,g,2
1,861580,8x1,,Bio Toothbrush - Bunny   ,3.39,Jack NJill,,16.20,V,3.24,9312657121016,8,1,,2
1,861585,8x1,,Bio Toothbrush - Hippo   ,3.39,Jack NJill,,16.20,V,3.24,9312657011041,8,1,,2
1,861600,1x1,,Rinse Cup - Bunny   ,4.49,Jack NJill,,2.70,V,0.54,9312657131015,1,1,,2
1,861605,1x1,,Rinse Cup - Hippo   ,4.49,Jack NJill,,2.70,V,0.54,9312657131022,1,1,,2
1,861655,4x75ml,,Toothpaste with Propolis & Echinacea   ,3.46,Lavera ,,7.65,V,1.53,4021457475339,4,75,ml,2
1,861657,4x75ml,,Toothpaste Mint - vegan - with fluoride   ,3.45,Lavera ,,7.65,V,1.53,4021457614028,4,75,ml,2
1,861705,6x50ml,,Natural Toothpaste   ,2.79,Sarakan,,9.45,V,1.89,5000477897085,6,50,ml,2
1,861710,6x300ml,,Mouthfresh Rinse   ,3.99,Sarakan,,13.50,V,2.7,5000477955082,6,300,ml,2
1,861715,10p,,Sarakan Point of Sale leaflets - free of charge ,,,,,,0,,,10,p,0
1,861725,6x500ml,organic,Aloe Mouthwash Citrus   ,5.95,Organii,,19.80,V,3.96,5060358110801,6,500,ml,2
1,861727,6x500ml,organic,Aloe Mouthwash Eucalyptus   ,5.95,Organii,,19.80,V,3.96,5060358110818,6,500,ml,2
1,861740,1x1p,,Ionic Toothbrush - Blue   ,24.99,Soladey-eco,,15.60,V,3.12,5031013107894,1,1,p,2
1,861742,1x1p,,Ionic Toothbrush - Orange   ,24.99,Soladey-eco,,15.60,V,3.12,5031013107882,1,1,p,2
1,861745,1x1p,,Ionic Toothbrush - Purple   ,24.99,Soladey-eco,,15.60,V,3.12,5031013107306,1,1,p,2
1,861755,1x4p,,Medium Replacement Tbrush Heads   ,20.59,Soladey-eco,,12.85,V,2.57,5031013103995,1,4,p,2
1,861756,1x4p,,Soft Replacement Tbrush Heads   ,20.59,Soladey-eco,,12.85,V,2.57,5031013104206,1,4,p,2
1,861760,5p,,Soladey-eco Point of Sale leaflets - free of charge ,,,,,,0,,,5,p,0
1,862103,6x75ml,organic,Aloe Vera Toothpaste    ,2.99,Urtekram,,10.45,V,2.09,5765228837849,6,75,ml,2
1,862105,6x75ml,organic,"Childrens Toothpaste Liqorice (was ""original"")   ",2.99,Urtekram,,10.45,V,2.09,5765228837795,6,75,ml,2
1,862107,6x75ml,organic,Childrens Tutti Frutti Toothpaste    ,2.99,Urtekram,,10.45,V,2.09,5765228837801,6,75,ml,2
1,862110,6x75ml,organic,Eucalyptus Toothpaste    ,2.99,Urtekram,,10.45,V,2.09,5765228837818,6,75,ml,2
1,862120,6x75ml,organic,Mint with Green Tea Toothpaste    ,2.99,Urtekram,,10.45,V,2.09,5765228837832,6,75,ml,2
1,862130,6x75ml,organic,Tea Tree Toothpaste    ,2.99,Urtekram,,10.45,V,2.09,5765228837825,6,75,ml,2
1,862135,6x75ml,organic,Mint & Fluoride Toothpaste   ,2.99,Urtekram,,10.45,V,2.09,5765228837931,6,75,ml,2
